Timestamps,TEROS12 -48cm m3/m3 Water Content,TEROS12 -48cm degree_C Soil Temperature,TEROS12 -48cm mS/cm Saturation Extract EC,TEROS12 -30cm m3/m3 Water Content,TEROS12 -30cm degree_C Soil Temperature,TEROS12 -30cm mS/cm Saturation Extract EC,TEROS12 -15cm m3/m3 Water Content,TEROS12 -15cm degree_C Soil Temperature,TEROS12 -15cm mS/cm Saturation Extract EC,TEROS21 -35cm kPa Matric Potential,TEROS21 -35cm degree_C Soil Temperature,TEROS21 -25cm kPa Matric Potential,TEROS21 -25cm degree_C Soil Temperature,Port7% Battery Percent,Port7 mV Battery Voltage,Port8 kPa Reference Pressure,Port8 degree_C Logger Temperature
2024-06-28,0.43821875000000005,4.088541666666666,0.37803125,0.23791666666666667,3.0583333333333336,0.063375,0.20838541666666666,1.0822916666666667,0.18535416666666668,-0.10000000000000002,3.469791666666667,-0.10000000000000002,2.066666666666667,100.0,8582.21875,64.88125000000001,-1.2510416666666668
2024-06-29,0.439,3.985416666666667,0.3785416666666667,0.23806249999999998,2.907291666666666,0.06311458333333334,0.2096875,1.0197916666666667,0.18637499999999999,-0.10000000000000002,3.3656249999999996,-0.10000000000000002,2.0,100.0,8568.052083333334,64.9153125,-0.765625
2024-06-30,0.439,3.9,0.3779166666666667,0.2383333333333333,2.8802083333333335,0.06360416666666667,0.20858333333333334,0.9854166666666667,0.18409374999999997,-0.10000000000000002,3.2999999999999994,-0.10000000000000002,1.9572916666666667,100.0,8605.375,64.91104166666666,-2.4625
2024-07-01,0.4391354166666667,3.829166666666666,0.37415624999999997,0.23626041666666667,2.7854166666666664,0.060708333333333336,0.20622916666666666,0.8447916666666667,0.18042708333333332,-0.10000000000000002,3.205208333333333,-0.10000000000000002,1.846875,100.0,8586.020833333334,64.91270833333333,-4.002083333333333
2024-07-02,0.43929166666666664,3.7760416666666665,0.36884374999999997,0.23292708333333334,2.6812500000000004,0.055947916666666674,0.2045,0.7364583333333333,0.17720833333333333,-0.10000000000000002,3.125,-0.10000000000000002,1.7208333333333332,100.0,8554.645833333334,64.95468749999999,-3.5416666666666665
2024-07-03,0.43902083333333336,3.7000000000000006,0.36443749999999997,0.2287916666666667,2.5802083333333337,0.050729166666666665,0.20247916666666665,0.6291666666666667,0.17470833333333333,-0.10000000000000002,3.0697916666666667,-0.10000000000000002,1.659375,100.0,8549.447916666666,64.84531249999999,-4.410416666666666
2024-07-04,0.4388958333333333,3.607291666666667,0.36023958333333334,0.225625,2.4895833333333335,0.045510416666666664,0.20069791666666667,0.5114583333333333,0.17198958333333333,-0.10000000000000002,2.9718750000000003,-0.10000000000000002,1.5677083333333333,100.0,8555.166666666666,64.78270833333333,-2.8468750000000003
2024-07-05,0.4386145833333333,3.5385416666666667,0.3584479166666667,0.2238854166666667,2.4,0.04415625,0.20062500000000003,0.434375,0.17128124999999997,-0.10000000000000002,2.9,-0.10000000000000002,1.4802083333333333,100.0,8563.760416666666,64.83385416666667,-2.253125
2024-07-06,0.43831250000000005,3.4770833333333333,0.3607916666666666,0.22339583333333335,2.3104166666666663,0.04397916666666666,0.201125,0.4000000000000001,0.17218749999999997,-0.10000000000000002,2.7999999999999994,-0.10000000000000002,1.3999999999999997,100.0,8594.010416666666,64.85427083333333,-0.9875000000000002
2024-07-07,0.4380833333333333,3.4,0.3625729166666667,0.22411458333333334,2.298958333333333,0.044093749999999994,0.20203125,0.4000000000000001,0.17316666666666666,-0.10000000000000002,2.7614583333333336,-0.10000000000000002,1.3999999999999997,100.0,8595.09375,64.83177083333334,1.3208333333333335
2024-07-08,0.43816666666666665,3.3177083333333335,0.36535416666666665,0.2256875,2.2,0.046822916666666665,0.2030625,0.4000000000000001,0.17547916666666666,-0.10000000000000002,2.7000000000000006,-0.10000000000000002,1.3999999999999997,100.0,8623.354166666666,64.69885416666666,1.4468750000000001
2024-07-09,0.4386041666666667,3.2999999999999994,0.36897916666666664,0.22854166666666667,2.2,0.050958333333333335,0.20492708333333332,0.4000000000000001,0.17625,-0.10000000000000002,2.671875,-0.10000000000000002,1.3999999999999997,100.0,8640.333333333334,64.59447916666666,1.7874999999999999
2024-07-10,0.439,3.2062500000000003,0.3711770833333334,0.23089583333333333,2.2,0.05519791666666667,0.20435416666666664,0.4000000000000001,0.17544791666666668,-0.10000000000000002,2.6,-0.10000000000000002,1.3614583333333332,100.0,8639.71875,64.36458333333333,-2.9614583333333333
2024-07-11,0.439,3.2000000000000006,0.37330208333333337,0.2325104166666667,2.1666666666666665,0.05597916666666667,0.2045,0.4000000000000001,0.17504166666666665,-0.10000000000000002,2.6,-0.10000000000000002,1.3,100.0,8692.541666666666,64.44135416666667,0.01979166666666669
2024-07-12,0.439,3.1479166666666667,0.37309375,0.23342708333333337,2.1,0.05652083333333333,0.20323958333333333,0.32708333333333334,0.17321874999999998,-0.10000000000000002,2.566666666666667,-0.10000000000000002,1.2875,100.0,8684.677083333334,64.72385416666667,-2.0260416666666665
2024-07-13,0.43935416666666666,3.1,0.37215624999999997,0.2333125,2.060416666666667,0.05732291666666667,0.20229166666666668,0.24583333333333335,0.17208333333333334,-0.10000000000000002,2.5,-0.10000000000000002,1.2,100.0,8657.260416666666,64.87427083333334,-3.9895833333333335
2024-07-14,0.43965625,3.0593749999999997,0.3718854166666667,0.23214583333333336,2.0,0.055947916666666674,0.20078125000000002,0.20000000000000004,0.16914583333333333,-0.10000000000000002,2.46875,-0.10000000000000002,1.1666666666666667,100.0,8612.052083333334,64.860625,-0.35624999999999996
2024-07-15,0.4398645833333333,3.0,0.37182291666666667,0.23122916666666668,1.9322916666666667,0.05429166666666666,0.19987500000000002,0.146875,0.16878125,-0.10000000000000002,2.4,-0.10000000000000002,1.1,100.0,8628.59375,64.90447916666666,-2.1593750000000003
2024-07-16,0.43973958333333335,2.9635416666666665,0.37095833333333333,0.22995833333333335,1.8999999999999997,0.05186458333333333,0.19387500000000002,0.10000000000000002,0.16378125000000002,-0.10000000000000002,2.339583333333333,-0.10000000000000002,1.1,100.0,8602.0,65.06395833333333,-4.560416666666667
2024-07-17,0.4393958333333334,2.9,0.36966666666666664,0.2278125,1.8572916666666666,0.04903125,0.17778125,0.03854166666666667,0.15979166666666667,-0.10000000000000002,2.3,-0.10000000000000002,1.021875,100.0,8565.645833333334,65.04833333333333,-2.1843749999999997
2024-07-18,0.439,2.877083333333333,0.3698333333333333,0.22696875000000002,1.8,0.049249999999999995,0.182875,0.0,0.17013541666666668,-0.10000000000000002,2.2854166666666664,-0.10000000000000002,1.0,100.0,8546.125,64.97479166666666,0.8895833333333333
2024-07-19,0.43902083333333336,2.7999999999999994,0.37381250000000005,0.22883333333333333,1.8,0.05096875,0.19529166666666667,0.09583333333333334,0.17223958333333333,-0.10000000000000002,2.2,-0.10000000000000002,1.0,100.0,8554.791666666666,64.913125,0.36666666666666664
2024-07-20,0.43969791666666663,2.7999999999999994,0.378625,0.23204166666666667,1.8,0.05567708333333333,0.20348958333333333,0.10000000000000002,0.1716875,-0.10000000000000002,2.2,-0.10000000000000002,1.0,100.0,8581.489583333334,64.87114583333333,-0.5895833333333332
2024-07-21,0.44,2.7218750000000003,0.3836145833333333,0.23541666666666664,1.7052083333333332,0.05991666666666667,0.20862499999999998,0.10000000000000002,0.17147916666666665,-0.10000000000000002,2.2,-0.10000000000000002,1.0,100.0,8602.71875,64.81666666666666,1.4677083333333334
2024-07-22,0.44,2.7000000000000006,0.39048958333333333,0.2390520833333333,1.7093749999999999,0.06378125,0.21326041666666665,0.18020833333333333,0.17177083333333332,-0.10000000000000002,2.1520833333333336,-0.10000000000000002,1.0,100.0,8610.510416666666,64.83947916666666,2.246875
2024-07-23,0.44073958333333335,2.7000000000000006,0.4012291666666667,0.24416666666666664,1.8,0.07029166666666667,0.2178125,0.20000000000000004,0.16896875,-0.10000000000000002,2.1,-0.10000000000000002,1.0250000000000001,100.0,8625.8125,65.036875,0.7145833333333332
2024-07-24,0.441,2.7000000000000006,0.42053124999999997,0.25052083333333336,1.8,0.07777083333333333,0.22092708333333333,0.25416666666666665,0.16755208333333335,-0.10000000000000002,2.1,-0.10000000000000002,1.1,100.0,8617.6875,65.13041666666668,-0.8635416666666665
2024-07-25,0.44106249999999997,2.7000000000000006,0.45109375,0.25823958333333336,1.8,0.08775,0.2251875,0.3,0.16744791666666667,-0.10000000000000002,2.1,-0.10000000000000002,1.1,100.0,8572.010416666666,65.05875,1.090625
2024-07-26,0.44153125,2.641666666666667,0.5115104166666667,0.2686041666666667,1.8218750000000001,0.10282291666666667,0.23144791666666667,0.3354166666666667,0.17057291666666666,-0.10000000000000002,2.19375,-0.10000000000000002,1.121875,100.0,8590.614583333334,65.00458333333334,0.8125
2024-07-27,0.4463333333333333,2.6,0.55734375,0.27997916666666667,1.8999999999999997,0.11966666666666666,0.23585416666666667,0.4010416666666667,0.17204166666666668,-0.10000000000000002,2.2,-0.10000000000000002,1.2,100.0,8602.989583333334,64.94833333333334,-0.5572916666666666
2024-07-28,0.4522395833333333,2.6,0.5654166666666667,0.29159375,1.91875,0.13857291666666668,0.24078124999999997,0.42083333333333334,0.17433333333333334,-0.10000000000000002,2.2,-0.10000000000000002,1.2,100.0,8592.96875,64.90145833333334,-1.075
2024-07-29,0.4531041666666667,2.6,0.5772083333333333,0.30223958333333334,1.9635416666666667,0.16229166666666667,0.24658333333333335,0.5208333333333334,0.17826041666666667,-0.10000000000000002,2.2,-0.10000000000000002,1.21875,100.0,8587.385416666666,64.91854166666667,-0.42187499999999994
2024-07-30,0.45373958333333336,2.6,0.58903125,0.31046875,2.0,0.18422916666666667,0.25063541666666667,0.5604166666666667,0.1815,-0.10000000000000002,2.2,-0.10000000000000002,1.3,100.0,8584.104166666666,64.87604166666667,-1.5416666666666667
2024-07-31,0.4545729166666667,2.6,0.6004999999999999,0.31635416666666666,2.0,0.20389583333333336,0.2548020833333334,0.6,0.18529166666666666,-0.10000000000000002,2.2,-0.10000000000000002,1.3,100.0,8570.770833333334,64.87052083333333,-0.09374999999999999
2024-08-01,0.455,2.6,0.6117916666666666,0.32102083333333337,2.0,0.22010416666666666,0.25785416666666666,0.6,0.18742708333333333,-0.10000000000000002,2.2,-0.10000000000000002,1.3,100.0,8609.666666666666,64.9165625,-1.3197916666666667
2024-08-02,0.45540625,2.6,0.6267916666666666,0.3249166666666667,2.0,0.23584375000000002,0.260875,0.6,0.18915625,-0.10000000000000002,2.2,-0.10000000000000002,1.3,100.0,8643.614583333334,64.8840625,-2.2447916666666665
2024-08-03,0.456,2.5708333333333333,0.6353229166666666,0.3286875,1.961458333333333,0.24845833333333334,0.26294791666666667,0.5520833333333334,0.19126041666666668,-0.10000000000000002,2.184375,-0.10000000000000002,1.3,100.0,8634.6875,64.73354166666667,-2.25
2024-08-04,0.45603125000000005,2.5,0.6394479166666667,0.33037500000000003,1.8999999999999997,0.25667708333333333,0.2645625,0.5,0.19355208333333332,-0.10000000000000002,2.1,-0.10000000000000002,1.246875,100.0,8626.947916666666,64.8096875,-1.89375
2024-08-05,0.4567916666666667,2.5,0.6415416666666667,0.3316666666666667,1.8927083333333332,0.2639166666666667,0.26534375000000004,0.5,0.19489583333333335,-0.10000000000000002,2.1,-0.10000000000000002,1.2,100.0,8595.166666666666,64.8328125,-2.2156249999999997
2024-08-06,0.457,2.4385416666666666,0.6415416666666667,0.33253125,1.8,0.26866666666666666,0.26685416666666667,0.44687499999999997,0.19738541666666667,-0.10000000000000002,2.0854166666666667,-0.10000000000000002,1.1854166666666666,100.0,8651.802083333334,64.70260416666666,-1.3489583333333333
2024-08-07,0.457,2.4,0.6400520833333333,0.33715625000000005,1.8,0.2811458333333334,0.27059375,0.4000000000000001,0.20115625,-0.10000000000000002,2.0,-0.10000000000000002,1.1,100.0,8663.34375,64.66677083333333,1.5520833333333333
2024-08-08,0.45769791666666665,2.4,0.6387604166666666,0.3424479166666667,1.8,0.2999895833333333,0.275125,0.41979166666666673,0.20579166666666668,-0.10000000000000002,2.0,-0.10000000000000002,1.1,100.0,8677.78125,64.66916666666667,-4.744791666666667
2024-08-09,0.458,2.3333333333333335,0.6375000000000001,0.34401041666666665,1.7791666666666668,0.30445833333333333,0.27557291666666667,0.3510416666666667,0.20828124999999997,-0.10000000000000002,2.0,-0.10000000000000002,1.084375,100.0,8658.229166666666,64.90697916666666,-5.098958333333333
2024-08-10,0.458,2.3,0.6351770833333333,0.3424583333333333,1.7,0.2996145833333333,0.27208333333333334,0.2635416666666667,0.2087083333333333,-0.10000000000000002,1.9104166666666667,-0.10000000000000002,1.0,100.0,8659.270833333334,64.92833333333333,-5.979166666666667
2024-08-11,0.458,2.247916666666667,0.6335625,0.33937500000000004,1.6260416666666666,0.29106249999999995,0.26278125,0.16041666666666668,0.20613541666666665,-0.10000000000000002,1.8666666666666665,-0.10000000000000002,0.9041666666666667,100.0,8633.520833333334,64.9003125,-4.1375
2024-08-12,0.45834375000000005,2.2,0.6313645833333333,0.3370520833333333,1.6000000000000003,0.28340624999999997,0.25465625,0.10000000000000002,0.20416666666666664,-0.10000000000000002,1.8,-0.10000000000000002,0.8864583333333335,100.0,8538.572916666666,64.83749999999999,-0.6541666666666667
2024-08-13,0.45898958333333334,2.1864583333333334,0.6306145833333333,0.3373541666666667,1.5208333333333333,0.284125,0.25546875,0.10000000000000002,0.20892708333333332,-0.10000000000000002,1.8,-0.10000000000000002,0.8000000000000002,100.0,8531.322916666666,64.86947916666666,1.2947916666666666
2024-08-14,0.459,2.1,0.63190625,0.3407604166666667,1.5,0.29475,0.26526041666666667,0.10000000000000002,0.21808333333333332,-0.10000000000000002,1.7697916666666667,-0.10000000000000002,0.8000000000000002,100.0,8608.34375,64.95104166666667,-0.9322916666666666
2024-08-15,0.45941666666666664,2.1,0.6330416666666666,0.34661458333333334,1.5,0.3098125,0.2749791666666667,0.10000000000000002,0.22793750000000002,-0.10000000000000002,1.7,-0.10000000000000002,0.8000000000000002,100.0,8583.21875,64.9746875,-0.052083333333333266
2024-08-16,0.46,2.1,0.6314166666666666,0.3606875,1.5,0.34401041666666665,0.28703125,0.13854166666666667,0.2392395833333333,-0.10000000000000002,1.7,-0.10000000000000002,0.8000000000000002,100.0,8552.270833333334,64.97333333333333,1.7677083333333334
2024-08-17,0.46,2.0072916666666667,0.62925,0.38696875000000003,1.5,0.4180625,0.3024895833333333,0.20000000000000004,0.2525,-0.10000000000000002,1.7,-0.10000000000000002,0.8468749999999999,100.0,8556.052083333334,64.9453125,1.7416666666666665
2024-08-18,0.46059374999999997,2.0,0.6252708333333333,0.4038125000000001,1.5927083333333334,0.5757604166666667,0.31993750000000004,0.20000000000000004,0.2696458333333333,-0.10000000000000002,1.7,-0.10000000000000002,0.9,100.0,8569.552083333334,64.90375,2.734375
2024-08-19,0.461,2.0,0.6248020833333333,0.40235416666666673,1.6635416666666665,0.6213958333333333,0.33539583333333334,0.2354166666666667,0.29311458333333335,-0.10000000000000002,1.7135416666666667,-0.10000000000000002,0.9010416666666666,100.0,8574.125,64.91885416666666,2.253125
2024-08-20,0.461,2.084375,0.626375,0.40082291666666664,1.8229166666666667,0.6185208333333333,0.3502708333333333,0.5333333333333333,0.32526041666666666,-0.10000000000000002,1.8364583333333335,-0.10000000000000002,1.0385416666666667,100.0,8551.302083333334,64.8625,4.689583333333333
2024-08-21,0.4609791666666667,2.3,0.6276770833333333,0.39793750000000006,2.5208333333333335,0.6188333333333333,0.36013541666666665,2.154166666666667,0.36297916666666663,-0.10000000000000002,2.2781249999999997,-0.10000000000000002,1.9041666666666668,100.0,8601.197916666666,64.76552083333333,4.8968750000000005
2024-08-22,0.46003125000000006,2.673958333333333,0.6266875,0.3960104166666667,2.951041666666667,0.6195,0.36736458333333327,2.5677083333333335,0.4136458333333333,-0.10000000000000002,2.686458333333334,-0.10000000000000002,2.53125,100.0,8621.177083333334,64.72333333333333,5.495833333333334
2024-08-23,0.4598736842105263,2.906315789473684,0.6252736842105263,0.39361052631578947,3.017894736842105,0.6172526315789473,0.3722210526315789,2.18,0.4543578947368421,-0.1,2.849473684210526,-0.1,2.517894736842105,100.0,8620.526315789473,64.9162105263158,0.27578947368421053
2024-08-24,0.4599166666666667,2.954166666666667,0.6242291666666667,0.39143750000000005,2.803125,0.61128125,0.3760729166666667,1.6708333333333334,0.498,-0.10000000000000002,2.796875,-0.10000000000000002,2.246875,100.0,8617.635416666666,64.89812500000001,-1.9031250000000002
2024-08-25,0.46,2.8541666666666665,0.6241145833333334,0.39153125000000005,2.5229166666666667,0.6081770833333333,0.3793125,1.2875,0.5425729166666667,-0.10000000000000002,2.621875,-0.10000000000000002,1.9156250000000001,100.0,8606.864583333334,64.97,-2.3854166666666665
